Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Location,Private
MI2020,11/20/2024,10:15,11/20/2024,11:45,FALSE,,D3-5-201
MI2020,11/27/2024,10:15,11/27/2024,11:45,FALSE,,D3-5-201
MI2020,12/04/2024,10:15,12/04/2024,11:45,FALSE,,D3-5-201
MI2020,12/11/2024,10:15,12/11/2024,11:45,FALSE,,D3-5-201
MI2020,12/18/2024,10:15,12/18/2024,11:45,FALSE,,D3-5-201
MI2020,12/25/2024,10:15,12/25/2024,11:45,FALSE,,D3-5-201
MI2020,01/01/2025,10:15,01/01/2025,11:45,FALSE,,D3-5-201
MI2020,09/09/2024,06:45,09/09/2024,08:15,FALSE,,D8-208
MI2020,09/16/2024,06:45,09/16/2024,08:15,FALSE,,D8-208
MI2020,09/23/2024,06:45,09/23/2024,08:15,FALSE,,D8-208
MI2020,09/30/2024,06:45,09/30/2024,08:15,FALSE,,D8-208
MI2020,10/07/2024,06:45,10/07/2024,08:15,FALSE,,D8-208
MI2020,10/14/2024,06:45,10/14/2024,08:15,FALSE,,D8-208
MI2020,10/21/2024,06:45,10/21/2024,08:15,FALSE,,D8-208
MI2020,10/28/2024,06:45,10/28/2024,08:15,FALSE,,D8-208
MI2020,11/11/2024,06:45,11/11/2024,08:15,FALSE,,D8-208
MI2020,11/18/2024,06:45,11/18/2024,08:15,FALSE,,D8-208
MI2020,11/25/2024,06:45,11/25/2024,08:15,FALSE,,D8-208
MI2020,12/02/2024,06:45,12/02/2024,08:15,FALSE,,D8-208
MI2020,12/09/2024,06:45,12/09/2024,08:15,FALSE,,D8-208
MI2020,12/16/2024,06:45,12/16/2024,08:15,FALSE,,D8-208
MI2020,12/23/2024,06:45,12/23/2024,08:15,FALSE,,D8-208
MI2020,12/30/2024,06:45,12/30/2024,08:15,FALSE,,D8-208
IT3030,09/09/2024,08:25,09/09/2024,11:45,FALSE,,D8-202
IT3030,09/16/2024,08:25,09/16/2024,11:45,FALSE,,D8-202
IT3030,09/23/2024,08:25,09/23/2024,11:45,FALSE,,D8-202
IT3030,09/30/2024,08:25,09/30/2024,11:45,FALSE,,D8-202
IT3030,10/07/2024,08:25,10/07/2024,11:45,FALSE,,D8-202
IT3030,10/14/2024,08:25,10/14/2024,11:45,FALSE,,D8-202
IT3030,10/21/2024,08:25,10/21/2024,11:45,FALSE,,D8-202
IT3030,10/28/2024,08:25,10/28/2024,11:45,FALSE,,D8-202
IT3030,11/11/2024,08:25,11/11/2024,11:45,FALSE,,D8-202
IT3030,11/18/2024,08:25,11/18/2024,11:45,FALSE,,D8-202
IT3030,11/25/2024,08:25,11/25/2024,11:45,FALSE,,D8-202
IT3030,12/02/2024,08:25,12/02/2024,11:45,FALSE,,D8-202
IT3030,12/09/2024,08:25,12/09/2024,11:45,FALSE,,D8-202
IT3030,12/16/2024,08:25,12/16/2024,11:45,FALSE,,D8-202
IT3030,12/23/2024,08:25,12/23/2024,11:45,FALSE,,D8-202
IT3030,12/30/2024,08:25,12/30/2024,11:45,FALSE,,D8-202
IT3100,09/13/2024,06:45,09/13/2024,09:10,FALSE,,D8-202
IT3100,09/20/2024,06:45,09/20/2024,09:10,FALSE,,D8-202
IT3100,09/27/2024,06:45,09/27/2024,09:10,FALSE,,D8-202
IT3100,10/04/2024,06:45,10/04/2024,09:10,FALSE,,D8-202
IT3100,10/11/2024,06:45,10/11/2024,09:10,FALSE,,D8-202
IT3100,10/18/2024,06:45,10/18/2024,09:10,FALSE,,D8-202
IT3100,10/25/2024,06:45,10/25/2024,09:10,FALSE,,D8-202
IT3100,11/01/2024,06:45,11/01/2024,09:10,FALSE,,D8-202
IT3100,11/15/2024,06:45,11/15/2024,09:10,FALSE,,D8-202
IT3100,11/22/2024,06:45,11/22/2024,09:10,FALSE,,D8-202
IT3100,11/29/2024,06:45,11/29/2024,09:10,FALSE,,D8-202
IT3100,12/06/2024,06:45,12/06/2024,09:10,FALSE,,D8-202
IT3100,12/13/2024,06:45,12/13/2024,09:10,FALSE,,D8-202
IT3100,12/20/2024,06:45,12/20/2024,09:10,FALSE,,D8-202
IT3100,12/27/2024,06:45,12/27/2024,09:10,FALSE,,D8-202
IT3100,01/03/2025,06:45,01/03/2025,09:10,FALSE,,D8-202
MI3052,09/13/2024,09:20,09/13/2024,11:45,FALSE,,D8-202
MI3052,09/20/2024,09:20,09/20/2024,11:45,FALSE,,D8-202
MI3052,09/27/2024,09:20,09/27/2024,11:45,FALSE,,D8-202
MI3052,10/04/2024,09:20,10/04/2024,11:45,FALSE,,D8-202
MI3052,10/11/2024,09:20,10/11/2024,11:45,FALSE,,D8-202
MI3052,10/18/2024,09:20,10/18/2024,11:45,FALSE,,D8-202
MI3052,10/25/2024,09:20,10/25/2024,11:45,FALSE,,D8-202
MI3052,11/01/2024,09:20,11/01/2024,11:45,FALSE,,D8-202
MI3052,11/15/2024,09:20,11/15/2024,11:45,FALSE,,D8-202
MI3052,11/22/2024,09:20,11/22/2024,11:45,FALSE,,D8-202
MI3052,11/29/2024,09:20,11/29/2024,11:45,FALSE,,D8-202
MI3052,12/06/2024,09:20,12/06/2024,11:45,FALSE,,D8-202
MI3052,12/13/2024,09:20,12/13/2024,11:45,FALSE,,D8-202
MI3052,12/20/2024,09:20,12/20/2024,11:45,FALSE,,D8-202
MI3052,12/27/2024,09:20,12/27/2024,11:45,FALSE,,D8-202
MI3052,01/03/2025,09:20,01/03/2025,11:45,FALSE,,D8-202
